"id","gender","age","height","weight"
"61791","F","31","170","60"
"61812","F","19","157","46"
"61871","M","26","190","76"
"61875","M","22","172","65"
"61876","M","20","168","53"
"61913","M","28","186","88"
"61923","M","29","181","80"
"61983","F","22","179","67"
"61995","F","26","170","57"
"62028","M","30","187","80"
"62068","M","20","173","68"
"62116","F","21","170","74"
"62125","F","16","164","50"
"62130","M","31","187","140"
"62136","F","22","173","61"
"62168","F","23","172","57"
"62265","F","33","158","50"
"62267","M","26","192","115"
"62358","F","17","172","65"
"62436","F","23","176","60"
"62520","F","24","170","57"
"62638","M","33","188","85"
"62710","F","21","167","73"
"62715","M","22","190","72"
"62721","F","22","173","66"
"62788","M","25","188","59"
"62791","M","29","170","59"
"62792","M","33","177","54"
"62837","F","27","170","55"
"62842","F","26","155","55"
"62853","F","25","162","57"
"62931","M","31","192","82"
"62933","F","23","175","75"
"62958","F","29","169","60"
"62968","M","24","188","80"
"62995","M","27","180","80"
"62996","M","22","188","84"
"63020","M","22","195","93"
"63039","M","39","183","66"
"63092","M","34","182","88"
"63105","F","24","176","57"
"63163","M","27","198","105"
"63222","F","32","167","50"
"63231","F","28","174","60"
"63265","F","31","170","56"
"63272","M","25","160","59"
"63287","M","25","183","79"
"63346","F","19","169","61"
"63373","F","23","167","52"
"63392","M","27","183","134"
"63419","F","16","157","48"
"63428","M","37","204","132"
"63443","M","29","177","68"
"63502","M","29","172","58"
"63507","F","31","173","59"
"63516","F","31","178","55"
"63581","M","30","185","76"
"63600","M","25","193","90"
"63627","M","31","169","54"
"63635","F","23","168","53"
"63641","M","17",NULL,NULL
"63643","F","17","158","53"
"63742","M","21","176","77"
"63749","F","21","170","56"
"63758","M","26","183","70"
"63778","M","21","188","80"
"63780","M","19","177","67"
"63795","F","28","168","63"
"63846","F","24","167","51"
"63900","M","27","184","75"
"63915","M","23","176","69"
"63929","M","32","177","71"
"63939","M","35","186","68"
"64008","F","18","174","69"
"64062","M","27",NULL,NULL
"64088","M","20","185","94"
"64126","M","19","179",NULL
"64182","F","24","178","70"
"64184","F","23","172","63"
"64238","M","33","186","95"
"64242","F","22",NULL,NULL
"64249","F","25","180","72"
"64291","M","23","189","73"
"64363","M","24","185","96"
"64384","M","26","186","71"
"64422","F","18","167","51"
"64443","M","28","184","74"
"64452","M","27","183","84"
"64466","M","26","182","79"
"64482","M","26","178","68"
"64544","F","34","160","52"
"64566","M","26","193","74"
"64609","M","32","180","64"
"64634","F","28","176","60"
"64638","M","28","184","82"
"64740","F","30","172","54"
"64787","M","27","172","65"
"64856","F","16","175","62"
"64900","M","30",NULL,NULL
"64930","M","31","190","82"
"64979","M","30","181","84"
"65033","F","36","168","58"
"65070","M","27","198","119"
"65097","M","18","186","69"
"65098","M","23","183","65"
"65147","M","19","186","66"
"65170","M","22",NULL,NULL
"65376","F","29","180","67"
"65423","F","28","170","62"
"65488","M","20","172","58"
"65538","F","23","155","57"
"65539","F","26","173","61"
"65541","F","20","164","58"
"65542","M","25","194","89"
"65573","F","25","158","49"
"65602","M","30","166","55"
"65619","M","26","165","60"
"65621","M","26","183","95"
"65626","F","24","174","67"
"65658","F","23","172","55"
"65694","M","31","194","120"
"65706","F","26","164","53"
"65758","M","31","200","85"
"65762","F","32","163","53"
"65770","M","22","170","70"
"65831","F","22","173","65"
"65854","M","41","173","58"
"65856","F","27","165",NULL
"65938","M","24","177","72"
"65942","M","18","190","83"
"65946","F","23","160","57"
"65953","F","21","177","57"
"65987","M","22","186","87"
"66006","F","23","172","61"
"66037","F","19","180","68"
"66086","F","29","182","88"
"66088","F","24","170","58"
"66092","F","32","168","56"
"66130","F","28","172","57"
"66175","F","24","174","55"
"66206","M","18","170","76"
"66226","F","22","165","59"
"66290","F","25","165","52"
"66305","M","26","188","75"
"66322","F","23","170","57"
"66546","F","22","167","50"
"66612","M","32","179","69"
"66690","M","20","160","63"
"66726","M","23","187","72"
"66877","F","17","147","40"
"66907","M","35","183","83"
"66936","M","26","180","75"
"66981","F","35","161","54"
"67017","F","21","178","68"
"67051","F","23","160","56"
"67098","F","21","182","80"
"67100","F","26","171","58"
"67124","F","21","168","60"
"67155","M","32","186","127"
"67233","M","29","177","71"
"67275","F","25","163","63"
"67312","M","26","180","93"
"67332","F","20","173","84"
"67357","M","22","188","78"
"67448","M","30","176","74"
"67496","M","24","190","83"
"67515","M","28","171","64"
"67623","F","28","165","54"
"67685","F","15","144","37"
"67714","F","24","177","64"
"67746","F","19","183","73"
"67798","F","32","154","49"
"67816","M","20","170","65"
"67829","F","19","159","47"
"67862","F","17","148",NULL
"67936","M","23","173","63"
"67967","M","29","172","60"
"67989","F","21","153","40"
"68051","F","36","165","51"
"68109","M","30","170","59"
"68324","M","30","177","65"
"68354","M","27","177","69"
"68399","F","33","161","48"
"68423","F","28","156","51"
"68439","M","26","176","72"
"68527","M","19","175","56"
"68535","M","16","171","63"
"68610","M","26","190","74"
"68632","M","24","186","86"
"68665","M","28","183","76"
"68668","F","27","170","100"
"68695","M","23","179","75"
"68739","M","23","182","70"
"68790","M","25","186","78"
"68827","F","32","180","80"
"68831","M","18","178","74"
"68845","M","23","173","65"
"68935","M","20","173","72"
"68941","F","21","180","57"
"68951","M","22","181","77"
"69006","M","25","170","70"
"69009","M","35","183","79"
"69033","F","21",NULL,NULL
"69036","M","34","178","70"
"69116","F","18","179","59"
"69154","M","27","176","72"
"69169","F","23","165","98"
"69179","F","31","161","43"
"69183","M","29","179","64"
"69268","F","31","175","75"
"69285","M","24","170","68"
"69352","M","19","187","81"
"69380","F","29","160","52"
"69439","F","27","185","63"
"69441","F","27","174","72"
"69518","M","23","191","85"
"69521","F","21","162","48"
"69594","M","17","183","73"
"69602","F","24","174","60"
"69625","F","19","156","48"
"69642","F","35","176","63"
"69691","F","30","184","66"
"69717","M","25","186","74"
"69768","M","23","187","77"
"69787","M","20","175","70"
"69796","M","29","180","86"
"69806","F","27","172","60"
"69842","M","30","172","66"
"69854","M","26","175","67"
"69955","M","20","163","60"
"69986","F","16","174","61"
"70009","M","23","190","85"
"70098","F","22","167","60"
"70099","F","30","172","64"
"70113","F","29","169","69"
"70172","F","25","169","57"
"70204","M","31","175","87"
"70274","M","24","180","76"
"70320","M","38","177","116"
"70332","M","27","191","66"
"70335","F","26","168","55"
"70457","M","23","194","92"
"70490","F","23","169","60"
"70496","M","21","168","78"
"70498","M","20","183","80"
"70537","F","29","173","61"
"70582","F","29","160","50"
"70637","F","22","179","76"
"70644","F","26","178","77"
"70654","F","19","180","66"
"70677","M","21","162","61"
"70679","F","17","178","69"
"70712","M","27","208","92"
"70730","M","30","182","73"
"70763","M","34","173","80"
"70854","M","23","194","91"
"70900","F","35","174","57"
"70922","M","27","193","85"
"70933","M","34","170","65"
"70965","M","32","188","88"
"71051","M","22","177","70"
"71067","F","23","163","50"
"71088","F","26","180","67"
"71113","F","21","157","50"
"71167","M","29","177","106"
"71183","F","25","163","57"
"71216","M","25","172","69"
"71224","M","26","178","85"
"71299","F","33","159","49"
"71307","F","21","178","70"
"71382","F","30","155","47"
"71405","M","26","171","56"
"71412","M","22","162","54"
"71419","M","37","166","60"
"71436","M","28","181","70"
"71471","F","30","180","71"
"71758","M","24","180","73"
"71777","F","28","177","70"
"71874","F","22","172","62"
"71875","F","24","172",NULL
"71879","F","23","165","52"
"71909","F","27","171","70"
"71922","F","22","160","45"
"71926","F","27","175","65"
"72060","F","19","170","56"
"72139","F","30","165","48"
"72140","F","30","164","48"
"72141","F","30","163","48"
"72158","M","21","185","84"
"72165","F","27","163","50"
"72168","F","23","178","75"
"72381","F","19","153","60"
"72384","F","24","176","60"
"72432","F","28","175","60"
"72486","F","25","178","65"
"72538","F","34","153","47"
"72579","F","44","160","55"
"72580","M","26","174","73"
"72584","M","27","172","65"
"72643","M","20","177","77"
"72670","F","27","163","57"
"72900","M","25","189","85"
"72925","M","33","165","57"
"72939","F","35","167","67"
"73012","F","28","170","55"
"73094","F","22","172","70"
"73126","M","23","185","71"
"73165","F","31","158","44"
"73201","F","28","168","61"
"73221","F","30","168","58"
"73279","F","21","168","65"
"73357","M","36","174","65"
"73370","M","20","198","90"
"73391","F","24","170","55"
"73392","F","19","172","68"
"73412","M","24","187","77"
"73427","F","29","161","45"
"73445","M","34","188","80"
"73453","M","25","198","94"
"73509","M","19","186","59"
"73537","M","30","184","79"
"73570","M","32",NULL,NULL
"73600","M","26","190","81"
"73667","M","21","188","85"
"73683","F","24","173","65"
"73726","F","31","167","58"
"73737","M","23","190","87"
"73741","M","28","180","67"
"73758","M","34","204","142"
"73799","F","31","171","58"
"73835","F","23","185","68"
"73857","M","28","170","67"
"73901","M","27",NULL,NULL
"73908","M","21","180","76"
"73936","M","22",NULL,"54"
"73939","M","29","185","78"
"73945","F","29","164","56"
"73963","M","19",NULL,"94"
"73978","F","21","172","65"
"73986","F","31","161","56"
"74000","M","33","174","70"
"74007","F","23","171","61"
"74035","F","30","175","64"
"74120","M","32","196","84"
"74177","F","22","173","77"
"74213","F","30","174","60"
"74224","F","22","175","90"
"74228","M","26","184","77"
"74261","F","27","167","60"
"74266","F","19","169","64"
"74273","F","24","165","56"
"74276","F","18","170","62"
"74290","M","23","182","64"
"74294","M","25","199","99"
"74318","F","29","168","64"
"74320","F","27","163","53"
"74387","M","27","177","80"
"74460","M","27","185","72"
"74526","M","29","185","100"
"74639","F","20","178","73"
"74652","M","25",NULL,NULL
"74675","M","23","185","74"
"74678","F","16","151","35"
"74679","M","25","170","70"
"74713","F","29","173","58"
"74717","M","33","160","52"
"74735","F","27","159","55"
"74781","F","28","164","65"
"74783","F","32","155","48"
"74902","F","18","157","53"
"74922","F","28","165","49"
"74950","F","24","173","65"
"74964","M","21","187","80"
"74965","M","23","195","97"
"74966","F","28","174","80"
"74967","F","30","186","82"
"74990","F","30","164","50"
"75001","M","32","180","60"
"75010","M","22","169","65"
"75017","M","38","182","78"
"75055","M","30","187","82"
"75112","M","21","175","70"
"75250","F","25","170","65"
"75367","F","24","167","61"
"75371","M","19","187","78"
"75516","M","22","179","63"
"75555","F","35","163","50"
"75645","M","22","187","82"
"75657","M","32","180","76"
"75683","M","22","183","78"
"75698","F","28","170","56"
"75703","F","33","160","55"
"75782","M","18","192","83"
"75788","M","35","187","120"
"75791","M","20","182","74"
"75846","M","24","171","60"
"75874","M","24","189","85"
"75890","F","30","160","49"
"75891","F","28","175","85"
"75893","F","20","163","56"
"75896","M","24","180","73"
"75905","F","18","150",NULL
"75934","F","27","172","95"
"75948","M","27","178","63"
"76087","M","17","175","68"
"76107","M","20",NULL,NULL
"76112","F","23","171","56"
"76125","M","25","176","66"
"76136","F","21","165","44"
"76167","M","29","186","67"
"76201","M","20","178","63"
"76218","F","20","173","61"
"76226","F","31","178","57"
"76243","M","17","174","61"
"76271","F","27","149","45"
"76278","M","24","187","73"
"76286","M","33","169","56"
"76331","M","25",NULL,NULL
"76343","M","32","189","94"
"76405","M","21","183","70"
"76410","F","24","173","60"
"76433","M","32","178","76"
"76444","M","26","190","90"
"76458","M","31","182","72"
"76479","M","28","180","81"
"76500","F","27","173","52"
"76530","M","28","180","82"
"76535","F","24","171","64"
"76551","M","32","184","84"
"76585","F","26","168","65"
"76595","M","21","174","60"
"76623","M","24","176","65"
"76635","M","34","190","90"
"76673","M","28","184","73"
"76682","M","26","188","84"
"76732","M","22","197","98"
"76738","F","31","170","65"
"76776","F","27","168","56"
"76880","F","29","176","94"
"76987","M","24","186","77"
"76989","F","20","171","57"
"76991","M","23","179","87"
"77006","F","21","176","60"
"77045","F","36","174","53"
"77065","M","24","184","77"
"77079","F","30","172","68"
"77127","F","27","165","49"
"77152","M","33","193","130"
"77207","M","18","181","68"
"77213","F","30","170","63"
"77245","M","22","193","74"
"77257","F","26","168","58"
"77314","F","19","179","66"
"77348","F","25","176","53"
"77390","F","27","171","68"
"77425","M","25","196","107"
"77475","M","23","175","81"
"77504","M","24","191","67"
"77505","M","22","185","70"
"77583","F","17","159","57"
"77650","F","26","168","57"
"77669","M","22","183","84"
"77714","M","24","195","85"
"77716","F","22","180","60"
"77721","F","21","178","65"
"77759","F","24","158","55"
"77782","F","16","175","60"
"77784","F","30","170","65"
"77819","M","22","180",NULL
"77830","M","21","183","75"
"77856","F","22","169","63"
"77863","F","19","185","70"
"77914","M","29","175","53"
"77939","F","29","165","52"
"77942","F","27","173","57"
"77950","M","26","181","72"
"77983","M","25","188","66"
"78013","M","25","182","71"
"78037","F","25","169","60"
"78179","F","20","163","56"
"78224","M","23","197","95"
"78259","F","23","172","60"
"78267","F","25","170","61"
"78271","F","19","176","75"
"78317","M","29","180","75"
"78347","M","31","190","75"
"78366","M","26","193","85"
"78398","F","29","152","45"
"78401","M","26","183","77"
"78432","M","35","186","110"
"78451","F","33","171","55"
"78491","M","32","192","84"
"78508","F","16","151","44"
"78512","F","33","178","67"
"78514","F","21","185","63"
"78518","M","20","174","69"
"78531","F","27","157","50"
"78553","M","19","176","69"
"78557","M","19","174","79"
"78565","M","24","176","66"
"78679","F","19","150","42"
"78719","M","28","182","82"
"78776","F","30","183","70"
"78787","F","24","155","44"
"78859","M","31","170","65"
"78884","F","32","168","66"
"78895","F","17","180","65"
"78917","F","34","174","65"
"78938","M","28","176","80"
"78944","M","34","178","72"
"78964","M","30","191","86"
"78998","M","24","175","67"
"79015","M","25","177","59"
"79025","M","30","196","120"
"79041","M","37","180","78"
"79112","M","24","190","90"
"79150","M","30","178","64"
"79223","M","18","185","70"
"79225","M","23","184","76"
"79258","M","29","190","85"
"79259","F","18","170","65"
"79266","F","25","163","55"
"79284","M","28","170","68"
"79423","M","17","171","58"
"79447","F","30","166","49"
"79454","M","21","183","76"
"79460","F","31","168","70"
"79499","F","23","169","67"
"79541","M","23","187","75"
"79554","M","28","183","73"
"79570","F","26","175","65"
"79571","M","22","201","115"
"79575","F","22","170","55"
"79603","M","21","180","65"
"79658","F","22","170","55"
"79687","M","23","179","72"
"79696","F","17","165","51"
"79697","F","25","165","68"
"79722","M","23","165","64"
"79757","M","25","198","110"
"79812","F","26","166","53"
"79875","M","36","188","91"
"79881","M","24","180","80"
"79911","F","24","159","50"
"79925","M","23","188","112"
"79938","F","22","185","69"
"79945","F","29","175","64"
"79957","M","26","173","58"
"79967","F","32","155","45"
"80002","M","22","185","76"
"80003","M","34","165","60"
"80204","M","21","178","85"
"80235","M","28","185","81"
"80257","F","22","159","49"
"80264","F","22","165","50"
"80324","F","18","165","51"
"80367","M","29","186","80"
"80412","F","34","168","72"
"80424","F","21","177","63"
"80440","F","34","164","47"
"80442","M","22","187","86"
"80569","F","16","148","41"
"80618","M","22","172","74"
"80658","F","23","180","65"
"80667","M","19","186","92"
"80691","M","25","186","78"
"80767","F","17","166","58"
"80826","M","25","178","62"
"80863","M","20","175","66"
"80867","F","26","180","65"
"80906","M","23","175","65"
"80909","F","19","155","55"
"80916","M","20",NULL,NULL
"80921","F","18","160","62"
"80932","M","21","181","72"
"80949","M","19","172","73"
"80966","M","18","184","76"
"80976","F","23","176","63"
"81060","M","31","190","76"
"81061","M","31","157","52"
"81064","F","19","168","62"
"81113","M","31","180","78"
"81145","M","28","172","57"
"81238","F","18","175","65"
"81443","M","24","174","65"
"81454","F","35","170","59"
"81467","F","28","168","53"
"81616","M","28","165","52"
"81737","M","26","169","62"
"81742","F","30","170","55"
"81768","F","30","165","63"
"81841","F","27","174","64"
"81843","F","30","169","57"
"81846","M","29","181","72"
"81918","F","30","166","50"
"81946","F","21","147","45"
"82020","M","22","184","82"
"82043","M","27","160","62"
"82136","M","31","185","69"
"82190","M","23","181","71"
"82221","M","24","180","73"
"82271","F","24","173","62"
"82396","F","18","169","65"
"82424","F","25","169","65"
"82562","M","21","178","76"
"82576","F","27","168","60"
"82578","M","20","160","60"
"82613","F","38","170","55"
"82628","M","31","203","120"
"82648","F","19","163","47"
"82694","F","21","168",NULL
"82708","M","19","178","62"
"82737","M","22","191","124"
"82743","F","19","166","52"
"82748","M","33","186","78"
"82843","M","25","170","54"
"82900","F","26","173","55"
"82927","F","28","170","65"
"82929","F","23","161","49"
"82951","F","33","160","50"
"82952","F","30","165","50"
"83024","F","18","172","61"
"83041","F","26","169","57"
"83105","F","20","172","58"
"83127","F","30","193","94"
"83176","M","29","178","64"
"83233","F","25","165","53"
"83268","M","33","189","77"
"83279","M","20","167","55"
"83365","M","23","170","63"
"83386","M","18","170","65"
"83397","F","23","170","62"
"83418","F","19","146","48"
"83460","M","23","174","52"
"83472","M","22","183","76"
"83478","F","35","172","58"
"83481","F","24","184","77"
"83485","M","32","183","84"
"83487","M","24","186","77"
"83496","M","22","175","82"
"83514","M","21","180","68"
"83545","M","21","191","91"
"83553","M","32","193","81"
"83617","F","18","181","68"
"83639","M","23",NULL,NULL
"83650","F","22","173","59"
"83655","F","19",NULL,NULL
"83658","M","23","180","75"
"83660","F","27","164","64"
"83689","M","27","160","52"
"83714","M","20","181","78"
"83715","F","21","162","48"
"83744","M","23",NULL,NULL
"83805","M","28","170","70"
"83872","M","31","189","93"
"83877","F","23","168","55"
"83929","F","21","167","55"
"83932","F","24","156","50"
"83954","M","18","183","70"
"83991","M","20","186","69"
"84014","M","25","170","70"
"84049","M","26","182","66"
"84114","M","27","165","54"
"84138","M","19","166","67"
"84187","M","23","186","73"
"84215","M","25","185","74"
"84219","F","36","167","48"
"84227","M","25","170","57"
"84258","F","21",NULL,NULL
"84287","F","23","154","47"
"84301","M","25","180","73"
"84307","M","22","183","75"
"84441","F","31","169","52"
"84463","F","31","174","69"
"84470","F","25","164","54"
"84478","M","25","172","75"
"84494","F","22",NULL,NULL
"84570","M","29","167","57"
"84591","F","18","168","54"
"84617","M","16","187","68"
"84630","F","19","180","66"
"84631","F","20","168","51"
"84647","M","22",NULL,NULL
"84732","M","28","181","74"
"84748","M","34","181","65"
"84788","F","35","163","50"
"84850","M","34","187","120"
"84923","M","28","158","54"
"84925","M","23","180","80"
"84926","F","16","169","53"
"84931","M","23","167","65"
"84948","F","23","170","57"
"84965","F","21","178","75"
"84971","F","21","173","66"
"85030","M","25","195","140"
"85141","F","19","172","61"
"85166","F","28","165","57"
"85193","F","22","169","58"
"85205","M","28","180","77"
"85313","F","31","168","50"
"85314","F","18","165","60"
"85370","M","23","193","82"
"85371","M","25","208","120"
"85405","F","19","166","57"
"85413","F","25","162","57"
"85444","F","36","168","53"
"85478","F","18","173","63"
"85499","M","29","184","87"
"85527","F","25","171","61"
"85543","M","29","178","78"
"85554","M","21","191","82"
"85559","M","30","178","71"
"85560","F","22","175","64"
"85575","F","22","175","63"
"85616","F","23","173","63"
"85670","F","22","165","60"
"85712","M","28","165","55"
"85719","M","24","165","56"
"85721","F","19","172","60"
"85726","F","23","158","45"
"85772","M","27","190","90"
"85864","F","23","160","61"
"86020","F","19","184","67"
"86147","F","29","167","60"
"86164","M","23","167","55"
"86223","F","28","169","54"
"86283","M","24","185","75"
"86427","F","20","174","68"
"86449","M","23","191","81"
"86502","F","24","163","61"
"86525","M","19",NULL,NULL
"86532","M","22","187","80"
"86533","F","25","172","58"
"86594","M","26","162","52"
"86595","F","23","166","60"
"86605","M","23","186","73"
"86612","F","31","168","60"
"86626","M","25",NULL,"72"
"86634","M","23",NULL,NULL
"86636","M","23","184","70"
"86637","M","33",NULL,NULL
"86697","F","25","174","70"
"86717","M","25","182","75"
"86734","F","25","177","65"
"86879","M","24","188","79"
"87005","M","28","185","82"
"87091","M","30","185","78"
"87113","M","31","179","72"
"87121","F","20","164","56"
"87124","F","28","164","58"
"87148","M","34","184","75"
"87155","M","20","170","75"
"87171","F","24","166","69"
"87189","F","30","175","90"
"87218","M","27","194","76"
"87223","F","27","158","51"
"87235","M","27","196","128"
"87252","M","25","175","62"
"87284","F","22","172","66"
"87290","F","20","177","66"
"87292","F","32","161","50"
"87300","F","23","173","66"
"87304","F","31","183","59"
"87356","M","38","188","78"
"87385","M","30","184","70"
"87436","F","27","175","66"
"87452","F","27","155","45"
"87477","M","33","163","56"
"87518","F","18",NULL,NULL
"87549","M","31","193","100"
"87586","M","29","164","57"
"87732","F","34","175","79"
"87736","F","28","165","58"
"87792","F","26","160","50"
"87796","F","27","177","94"
"87855","F","27","158","48"
"87890","F","20","173","60"
"87988","M","20","188","80"
"87996","F","22","180","65"
"88015","F","19","167","58"
"88034","M","19",NULL,"70"
"88075","F","32","175","68"
"88082","M","20","165","60"
"88083","F","22","168","60"
"88087","M","23","183","72"
"88089","F","35","167","53"
"88107","F","21","178","68"
"88172","M","28","186","78"
"88177","M","29","174","70"
"88187","F","26","164","61"
"88209","M","24","189","84"
"88210","M","25","175","72"
"88229","M","25","178","63"
"88316","F","32","172","70"
"88346","M","23","180","62"
"88356","F","23","165","58"
"88365","M","30","164","60"
"88397","F","24","158","47"
"88404","F","27","181","71"
"88445","M","35","179","78"
"88461","F","33","165","52"
"88474","F","22","173","59"
"88481","F","27","178","102"
"88502","F","28","164","56"
"88533","F","26","175","63"
"88541","M","27","178","70"
"88546","F","21","173","100"
"88585","M","25","175","72"
"88600","F","22","163","55"
"88645","M","26","186","70"
"88651","F","16","185","68"
"88700","F","27","167","58"
"88727","F","23","169","57"
"88729","F","18","153","50"
"88731","M","28","195","92"
"88769","F","40","165","55"
"88774","M","22","173","75"
"88788","M","20","183","64"
"88821","M","19",NULL,NULL
"88918","F","16","158","52"
"88969","M","33","181","70"
"88977","M","25","179","85"
"89070","M","27","195","75"
"89089","F","22","174","62"
"89096","F","23","152","50"
"89132","M","33","180","78"
"89169","F","31","164","45"
"89174","M","34","197","92"
"89198","F","25","170","64"
"89208","M","19","176","80"
"89216","F","31","178","76"
"89229","F","18","157","50"
"89248","F","21","167","55"
"89301","M","34","191","85"
"89313","M","30","183","70"
"89314","F","17","161","48"
"89321","F","18","164","63"
"89424","F","27","173","55"
"89439","F","20","165","61"
"89440","F","27","158","46"
"89525","F","17","157","49"
"89532","M","25","189","89"
"89541","M","27","160","50"
"89542","F","22","164","57"
"89549","M","21","180","90"
"89553","M","25","182","77"
"89562","M","27","181","63"
"89601","F","29","158","42"
"89617","M","23","194","88"
"89618","M","25","189","89"
"89684","M","25","170","53"
"89695","F","27","162","65"
"89696","F","28","175","65"
"89705","M","29","183","94"
"89725","M","21","187","82"
"89767","F","26","172","64"
"89774","F","21","173","58"
"89780","M","27","183","75"
"89867","M","23","160","50"
"89896","F","23","165",NULL
"89948","M","26","180","68"
"90004","F","28","178","70"
"90075","F","22","172","63"
"90091","M","32","168","72"
"90139","M","17","178","72"
"90179","F","18","170","55"
"90249","F","27","165","58"
"90296","M","26","177","60"
"90297","M","30","178","57"
"90335","F","28","186","77"
"90412","M","23","162","50"
"90421","M","37","167","55"
"90447","M","22","195","68"
"90475","F","25","165","53"
"90519","M","27","184","77"
"90611","M","30","180","78"
"90642","M","25","165","53"
"90675","M","17","186","78"
"90698","F","28","170","64"
"90706","M","29","180","89"
"90721","F","29","184","76"
"90758","F","22","171","59"
"90822","M","24","166","62"
"90854","M","24","186","87"
"90875","F","24","165","45"
"90888","M","22","176","67"
"90896","M","20","181","78"
"90904","F","24","187","63"
"90906","M","21","191","72"
"91001","M","22","178","67"
"91036","F","26","170","56"
"91138","M","22","187","77"
"91143","F","21","170","57"
"91162","F","20","180","65"
"91219","F","27","172","60"
"91223","F","27","170","53"
"91231","M","20","165","61"
"91234","M","27","178","63"
"91280","F","33","173","53"
"91285","M","22","185","78"
"91290","F","26","165",NULL
"91367","M","43","177","90"
"91380","F","33","164","57"
"91384","M","31","186","110"
"91421","M","24","184","100"
"91464","M","34","173","67"
"91529","M","19","175","70"
"91547","F","19","162","58"
"91573","M","21","164","58"
"91620","M","26","183","73"
"91787","M","34","188","116"
"91820","M","24","180","55"
"91848","F","25",NULL,NULL
"91879","F","34","163","53"
"91887","F","21","161","48"
"91911","M","33","179","76"
"91959","F","27","179","68"
"91960","F","23","168","53"
"91971","F","17","170","55"
"92107","F","20","182","65"
"92122","M","22","177","72"
"92125","F","30","183","83"
"92179","M","37","170","55"
"92183","F","20","171","65"
"92188","M","23","182","77"
"92276","F","42","163","50"
"92389","M","24","173","64"
"92413","F","28","177","66"
"92465","F","30","165","59"
"92481","M","25","185","98"
"92529","M","21","191","86"
"92531","M","22","193","86"
"92552","F","35","170","62"
"92640","F","24","170","61"
"92669","F","27","174","61"
"92714","F","29","168","50"
"92760","M","26","185","80"
"92850","F","22","162","58"
"92851","M","24","180","72"
"92854","F","27","177","65"
"92859","M","23","173","67"
"92879","M","24","188","88"
"92947","M","29","160","52"
"92960","F","29","167","58"
"93071","M","27","184","83"
"93098","M","25","174","68"
"93126","M","22","165","60"
"93132","F","38","167","49"
"93147","M","21","185","76"
"93178","M","22","185","84"
"93218","M","30","187","83"
"93220","M","26","182","75"
"93269","F","18","151","45"
"93332","M","18","173","50"
"93367","F","36","158","46"
"93385","F","25","162","54"
"93386","F","26","145","43"
"93395","M","30","163","58"
"93411","F","25","175","74"
"93475","F","26","183","85"
"93479","M","29","181","74"
"93481","M","21","180","62"
"93525","M","30","179","75"
"93555","M","28","172","64"
"93608","F","19","158","50"
"93635","M","22","181","75"
"93678","M","41","165","55"
"93691","F","32","170","58"
"93731","F","24","175","58"
"93741","F","18",NULL,NULL
"93829","M","28","183","78"
"93934","M","25","186","79"
"94022","M","16",NULL,NULL
"94094","M","25","164","62"
"94104","M","29","169","62"
"94132","F","24","167","58"
"94162","M","25","188","81"
"94270","F","24","168","57"
"94273","M","30","176","82"
"94316","M","21","196","120"
"94322","F","22","175","60"
"94358","M","19","191","93"
"94370","M","29","188","70"
"94380","F","32","165","46"
"94381","M","28","165","55"
"94390","F","24","160","48"
"94398","F","18","166","51"
"94400","F","22","171","62"
"94406","M","31","193","91"
"94424","M","25","182","63"
"94426","F","25","164","67"
"94449","F","16","164","50"
"94501","M","21","181","80"
"94512","M","27","178","79"
"94524","F","20","169","55"
"94638","F","19","170","54"
"94648","F","27","176","65"
"94651","M","22","180","68"
"94664","M","33","176","62"
"94703","F","26","172","53"
"94713","M","20","188","86"
"94757","F","27","170","63"
"94776","M","27","185","80"
"94837","F","23","173","54"
"94870","F","29","174","55"
"94884","F","29","163","52"
"94941","M","27","178","70"
"94965","F","30","165","53"
"94991","M","34","196","98"
"94992","M","23","172","59"
"95013","M","26","185","70"
"95022","M","21","168","57"
"95024","F","19","175","65"
"95033","M","35","186","80"
"95042","F","18","163","61"
"95044","F","24","176","68"
"95060","F","24","170","56"
"95067","M","22","180","80"
"95070","M","21","187","79"
"95072","M","27","185","85"
"95169","F","22","170","59"
"95184","F","25","168","57"
"95232","M","33","195","94"
"95296","M","27","185","68"
"95337","M","22","185","72"
"95351","F","23","180","67"
"95495","F","29","182","73"
"95501","M","27","191","83"
"95515","F","22","180","61"
"95532","M","30","191","95"
"95552","M","30","186","83"
"95582","F","21","163","63"
"95694","M","24","178","64"
"95704","F","28","171","63"
"95737","M","31","172","88"
"95809","M","21","200","96"
"95823","F","24","170","53"
"95830","F","21","163","55"
"95852","F","27","165","55"
"95908","M","30","177","57"
"95934","M","26","186","73"
"96016","F","21","158","41"
"96044","F","28","160","47"
"96049","M","19","170","62"
"96058","F","20","165","60"
"96082","F","34","164","52"
"96103","M","21","185","85"
"96158","M","21","185","80"
"96162","F","29","169","61"
"96203","F","25","182","68"
"96227","F","28","164","55"
"96315","M","30","183","86"
"96323","F","28","175","70"
"96330","M","26","182","76"
"96437","M","17","188","72"
"96459","M","21","187","74"
"96483","F","24","170","51"
"96525","M","21","169","62"
"96584","F","28","184","64"
"96591","F","33","170","65"
"96597","F","26","175","59"
"96603","F","20","166","52"
"96610","F","28","167","63"
"96614","M","33","191","93"
"96685","M","24","190","84"
"96730","M","22","178","70"
"96737","F","23","173","60"
"96785","F","26","162","50"
